AP_Rnk,PS_Rnk,KP_Rank,TournamentYear,TeamID,TS_Team,Auto_Bid,KP_Conference,TS_GP,STA_W,STA_L,STA_Pct,STA_Conf_W,STA_Conf_L,STA_Conf_Pct,STA_Home_W,STA_Home_L,STA_Away_W,STA_Away_L,STA_Neutral_W,STA_Neutral_L,STA_Top25_W,STA_Top25_L,STA_Conf_PF,STA_Conf_PA,STA_Conf_PPG,STA_Conf_PAPG,STA_PF,STA_PA,STA_PPG,STA_PAPG,TS_FGM,TS_FGA,TS_FG%,TS_3PM,TS_3PA,TS_3P%,TS_FTM,TS_FTA,TS_FT%,KP_Ajusted_Efficiency_Margin,KP_Adjusted_Offensive_Efficiency,KP_AOE_Rk,KP_Adjusted_Defensive_Efficiency,KP_ADE_Rk,KP_Adjusted_Tempo,KP_AT_Rk,KP_Luck,KP_Luck_Rk,KP_Strength_of_Schedule,KP_SOS_Rk,KP_Non-Conference_Strength_of_Schedule,KP_NCSOS_Rk,KP_Average_Opponents_Offensive_Efficiency,KP_AOOE_Rk,KP_Average_Opponents_Defensive_Efficiency,KP_AODE_Rk,Round,Round_Number,Team,Seed,Opponent,OppSeed,PF,PA,WL,Won_Game,OppTeamID,Opp_AP_Rnk,Opp_PS_Rnk,Opp_KP_Rank,Opp_TeamID,Opp_TS_Team,Opp_KP_Conference,Opp_TS_GP,Opp_STA_W,Opp_STA_L,Opp_STA_Pct,Opp_STA_Conf_W,Opp_STA_Conf_L,Opp_STA_Conf_Pct,Opp_STA_Home_W,Opp_STA_Home_L,Opp_STA_Away_W,Opp_STA_Away_L,Opp_STA_Neutral_W,Opp_STA_Neutral_L,Opp_STA_Top25_W,Opp_STA_Top25_L,Opp_STA_Conf_PF,Opp_STA_Conf_PA,Opp_STA_Conf_PPG,Opp_STA_Conf_PAPG,Opp_STA_PF,Opp_STA_PA,Opp_STA_PPG,Opp_STA_PAPG,Opp_TS_FGM,Opp_TS_FGA,Opp_TS_FG%,Opp_TS_3PM,Opp_TS_3PA,Opp_TS_3P%,Opp_TS_FTM,Opp_TS_FTA,Opp_TS_FT%,Opp_KP_Ajusted_Efficiency_Margin,Opp_KP_Adjusted_Offensive_Efficiency,Opp_KP_AOW_Rk,Opp_KP_Adjusted_Defensive_Efficiency,Opp_KP_ADE_Rk,Opp_KP_Adjusted_Tempo,Opp_KP_AT_Rk,Opp_KP_Luck,Opp_KP_Luck_Rk,Opp_KP_Strength_of_Schedule,Opp_KP_SOS_Rk,Opp_KP_Non-Conference_Strength_of_Schedule,Opp_KP_NCSOS_Rk,Opp_KP_Average_Opponents_Offensive_Efficiency,Opp_KP_AOOE_Rk,Opp_KP_Average_Opponents_Defensive_Efficiency,Opp_KP_AODE_Rk,GameID
4,4,9,2018,169,Kansas,1,B12,34,27,7,0.794,13,5,0.722,14,4,7,3,10,1,8,4,1396,1351,77.55555556,75.05555556,3174,2803,81.38461538,71.87179487,1024,2058,0.498,345,857,0.403,378,540,0.7,23.49,120.9,5,97.4,47,68.8,144,0.076,23,12.41,2,3.55,70,111.7,3,99.3,3,Sweet 16,3,Kansas,1,Clemson,5,80,76,W,1,299,20,,14,299,Clemson,ACC,32,23,9,0.719,11,7,0.611,15,1,4,6,6,3,4,5,1255,1208,69.72222222,67.11111111,2584,2307,73.82857143,65.91428571,809,1786,0.453,266,726,0.366,461,609,0.757,21.65,114.2,44,92.6,7,66.1,274,-0.009,203,10.22,20,-1.91,214,110.6,26,100.4,23,88
15,11,12,2018,232,West Virginia,0,B12,34,24,10,0.706,11,7,0.611,14,3,5,5,7,3,5,6,1400,1293,77.77777778,71.83333333,2964,2575,80.10810811,69.59459459,944,2176,0.434,299,847,0.353,520,679,0.766,22.44,119.4,10,96.9,41,69.2,120,-0.014,214,10.59,16,-4.72,299,109.9,38,99.3,2,Sweet 16,3,West Virginia,5,Villanova,1,78,90,L,0,208,2,6,1,208,Villanova,BE,34,30,4,0.882,14,4,0.778,12,1,9,3,15,0,7,0,1584,1374,88,76.33333333,3463,2807,86.575,70.175,1055,2092,0.504,388,975,0.398,462,599,0.771,33.76,127.8,1,94,11,68.7,150,-0.018,225,11.31,6,3.98,61,111.3,10,100,12,97
14,,11,2018,242,Texas Tech,0,B12,33,24,9,0.727,11,7,0.611,17,1,4,6,6,3,8,5,1297,1233,72.05555556,68.5,2759,2397,74.56756757,64.78378378,863,1860,0.464,232,634,0.366,525,749,0.701,22.59,113.3,50,90.8,4,66.7,247,-0.007,195,10.31,19,-5.24,309,110.7,23,100.4,25,Sweet 16,3,Texas Tech,3,Purdue,2,78,65,W,1,203,11,20,5,203,Purdue,B10,34,28,6,0.824,15,3,0.833,16,1,8,2,6,4,3,4,1379,1193,76.61111111,66.27777778,2974,2431,80.37837838,65.7027027,958,1928,0.497,326,776,0.42,517,696,0.743,26.27,122.7,2,96.4,31,67.2,223,0.006,163,9.02,41,0.69,144,109.1,51,100.1,14,100
,,42,2018,323,Kansas State,0,B12,33,22,11,0.667,10,8,0.556,14,4,6,5,5,3,3,7,1278,1295,71,71.94444444,2630,2478,71.08108108,66.97297297,854,1811,0.472,229,666,0.344,451,607,0.743,14.77,110.1,78,95.3,21,65.6,302,0.071,31,9.39,34,-6.5,324,111,14,101.6,59,Sweet 16,3,Kansas St.,9,Kentucky,5,61,58,W,1,190,18,5,17,190,Kentucky,SEC,34,24,10,0.706,10,8,0.556,16,2,4,6,6,3,2,4,1323,1294,73.5,71.8888889,2840,2599,83.53,76.44,895,1908,0.469,178,497,0.358,564,814,0.693,20.44,115.8,24,95.4,22,68.8,146,-0.008,199,10.91,12,4.67,44,110.8,22,99.8,11,105
18,5,17,2018,190,Kentucky,1,SEC,34,24,10,0.706,10,8,0.556,16,2,4,6,6,3,2,4,1323,1294,73.5,71.8888889,2840,2599,83.53,76.44,895,1908,0.469,178,497,0.358,564,814,0.693,20.44,115.8,24,95.4,22,68.8,146,-0.008,199,10.91,12,4.67,44,110.8,22,99.8,11,Sweet 16,3,Kentucky,5,Kansas St.,9,58,61,L,0,323,,,42,323,Kansas State,B12,33,22,11,0.667,10,8,0.556,14,4,6,5,5,3,3,7,1278,1295,71,71.94444444,2630,2478,71.08108108,66.97297297,854,1811,0.472,229,666,0.344,451,607,0.743,14.77,110.1,78,95.3,21,65.6,302,0.071,31,9.39,34,-6.5,324,111,14,101.6,59,105
2,6,1,2018,208,Villanova,1,BE,34,30,4,0.882,14,4,0.778,12,1,9,3,15,0,7,0,1584,1374,88,76.33333333,3463,2807,86.575,70.175,1055,2092,0.504,388,975,0.398,462,599,0.771,33.76,127.8,1,94,11,68.7,150,-0.018,225,11.31,6,3.98,61,111.3,10,100,12,Sweet 16,3,Villanova,1,West Virginia,5,90,78,W,1,232,15,11,12,232,West Virginia,B12,34,24,10,0.706,11,7,0.611,14,3,5,5,7,3,5,6,1400,1293,77.77777778,71.83333333,2964,2575,80.10810811,69.59459459,944,2176,0.434,299,847,0.353,520,679,0.766,22.44,119.4,10,96.9,41,69.2,120,-0.014,214,10.59,16,-4.72,299,109.9,38,99.3,2,97
11,20,5,2018,203,Purdue,0,B10,34,28,6,0.824,15,3,0.833,16,1,8,2,6,4,3,4,1379,1193,76.61111111,66.27777778,2974,2431,80.37837838,65.7027027,958,1928,0.497,326,776,0.42,517,696,0.743,26.27,122.7,2,96.4,31,67.2,223,0.006,163,9.02,41,0.69,144,109.1,51,100.1,14,Sweet 16,3,Purdue,2,Texas Tech,3,65,78,L,0,242,14,,11,242,Texas Tech,B12,33,24,9,0.727,11,7,0.611,17,1,4,6,6,3,8,5,1297,1233,72.05555556,68.5,2759,2397,74.56756757,64.78378378,863,1860,0.464,232,634,0.366,525,749,0.701,22.59,113.3,50,90.8,4,66.7,247,-0.007,195,10.31,19,-5.24,309,110.7,23,100.4,25,100
7,,7,2018,160,Michigan,1,B10,35,28,7,0.8,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.11111111,65.61111111,3019,2596,73.63414634,63.31707317,943,2003,0.471,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052,61,10.32,18,-4.83,301,111.4,7,101.1,47,Sweet 16,3,Michigan,3,Texas A&M,7,99,72,W,1,343,,25,29,343,Texas A&M,SEC,32,20,12,0.625,9,9,0.5,13,3,4,7,5,3,5,4,1283,1311,71.27777778,72.83333333,2631,2467,75.17142857,70.48571429,887,1942,0.457,211,645,0.327,415,622,0.667,16.96,111.3,66,94.4,14,69.5,101,0.014,140,11.69,4,5.12,37,111.8,2,100.1,15,119
,,27,2018,193,Florida State,0,ACC,31,20,11,0.645,9,9,0.5,13,2,4,7,6,3,5,5,1440,1450,80,80.555556,2806,2551,80.1714,72.8857,906,1912,0.474,248,706,0.351,473,691,0.685,17.77,114.3,43,96.5,33,71.2,45,-0.029,261,9.27,36,-6.91,330,109.6,45,100.3,20,Sweet 16,3,Florida St.,9,Gonzaga,4,75,60,W,1,1,8,18,10,1,Gonzaga,WCC,34,30,4,0.882,17,1,0.944,15,1,10,1,7,3,3,2,1456,1128,80.88888889,62.66666667,3091,2505,83.54054054,67.7027027,1049,2085,0.503,309,826,0.374,466,645,0.722,23.03,118.1,14,95.1,18,69.4,107,0.009,153,1.57,108,3.12,78,106.4,102,104.8,128,126
,,31,2018,157,Loyola Chicago,1,MVC,33,28,5,0.848,15,3,0.833,14,1,9,4,9,1,4,1,1296,1109,72,61.61111111,2721,2377,71.60526316,62.55263158,869,1714,0.507,246,618,0.398,406,561,0.724,16.39,111.4,63,95,17,65.5,307,0.077,22,2.48,99,-5.47,315,104.8,156,102.3,72,Sweet 16,3,Loyola (IL),11,Nevada,7,69,68,W,1,69,24,,25,69,Nevada,MWC,34,27,7,0.794,15,3,0.833,14,1,12,3,3,4,1,1,1522,1346,84.55555556,74.77777778,3055,2703,82.56756757,73.05405405,963,2056,0.468,330,830,0.398,569,762,0.747,18.39,120.2,7,101.8,108,69.4,105,-0.026,255,5.13,74,3.61,67,107,87,101.8,63,132
24,,25,2018,69,Nevada,0,MWC,34,27,7,0.794,15,3,0.833,14,1,12,3,3,4,1,1,1522,1346,84.55555556,74.77777778,3055,2703,82.56756757,73.05405405,963,2056,0.468,330,830,0.398,569,762,0.747,18.39,120.2,7,101.8,108,69.4,105,-0.026,255,5.13,74,3.61,67,107,87,101.8,63,Sweet 16,3,Nevada,7,Loyola (IL),11,68,69,L,0,157,,,31,157,Loyola Chicago,MVC,33,28,5,0.848,15,3,0.833,14,1,9,4,9,1,4,1,1296,1109,72,61.61111111,2721,2377,71.60526316,62.55263158,869,1714,0.507,246,618,0.398,406,561,0.724,16.39,111.4,63,95,17,65.5,307,0.077,22,2.48,99,-5.47,315,104.8,156,102.3,72,132
,25,29,2018,343,Texas A&M,0,SEC,32,20,12,0.625,9,9,0.5,13,3,4,7,5,3,5,4,1283,1311,71.27777778,72.83333333,2631,2467,75.17142857,70.48571429,887,1942,0.457,211,645,0.327,415,622,0.667,16.96,111.3,66,94.4,14,69.5,101,0.014,140,11.69,4,5.12,37,111.8,2,100.1,15,Sweet 16,3,Texas A&M,7,Michigan,3,72,99,L,0,160,7,,7,160,Michigan,B10,35,28,7,0.8,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.11111111,65.61111111,3019,2596,73.63414634,63.31707317,943,2003,0.471,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052,61,10.32,18,-4.83,301,111.4,7,101.1,47,119
8,18,10,2018,1,Gonzaga,1,WCC,34,30,4,0.882,17,1,0.944,15,1,10,1,7,3,3,2,1456,1128,80.88888889,62.66666667,3091,2505,83.54054054,67.7027027,1049,2085,0.503,309,826,0.374,466,645,0.722,23.03,118.1,14,95.1,18,69.4,107,0.009,153,1.57,108,3.12,78,106.4,102,104.8,128,Sweet 16,3,Gonzaga,4,Florida St.,9,60,75,L,0,193,,,27,193,Florida State,ACC,31,20,11,0.645,9,9,0.5,13,2,4,7,6,3,5,5,1440,1450,80,80.555556,2806,2551,80.1714,72.8857,906,1912,0.474,248,706,0.351,473,691,0.685,17.77,114.3,43,96.5,33,71.2,45,-0.029,261,9.27,36,-6.91,330,109.6,45,100.3,20,126
1,4,4,2019,27,Duke,1,ACC,34,29,5,0.853,14,4,0.778,15,2,7,2,10,2,10,5,1640,1407,82,70.4,3143,2576,82.71052632,67.78947368,1037,2173,0.477,247,818,0.302,518,751,0.69,30.62,120,7,89.3,6,72.1,20,0.018,134,12.85,7,5.08,40,110.7,4,97.8,11,Elite 8,4,Duke,1,Michigan St.,2,67,68,L,0,78,5,10,3,78,Michigan State,B10,34,28,6,0.824,16,4,0.8,15,1,8,4,9,2,12,2,1500,1289,75,64.5,3025,2534,77.56410256,64.97435897,922,1889,0.488,273,712,0.383,498,664,0.75,30.81,121,5,90.2,9,66.9,211,0.001,177,13.67,2,3.24,82,110.6,7,96.9,1,15
2,5,1,2019,349,Virginia,0,ACC,32,29,3,0.906,16,2,0.889,15,1,10,1,10,1,11,3,1268,1020,70.4,56.7,2714,2132,71.42105263,56.10526316,820,1715,0.478,271,663,0.409,388,520,0.746,34.22,123.4,2,89.2,5,59.4,353,0.05,62,11.18,22,-3.24,255,109.2,34,98.1,14,Elite 8,4,Virginia,1,Purdue,3,80,75,W,1,203,13,24,9,203,Purdue,B10,32,23,9,0.719,16,4,0.8,15,0,6,6,5,4,6,6,1465,1306,73.3,65.3,2760,2421,76.66666667,67.25,857,1920,0.446,311,854,0.364,413,564,0.732,26.81,122.5,4,95.6,34,65.9,268,-0.015,224,13.16,4,4.09,55,110.3,13,97.1,3,24
9,,5,2019,242,Texas Tech,0,B12,32,26,6,0.813,14,4,0.778,17,1,6,3,8,3,6,3,1294,1127,71.9,62.6,2765,2261,72.76315789,59.5,837,1775,0.472,232,631,0.368,433,595,0.728,30.03,114.1,25,84.1,1,66.6,231,0.004,171,11.18,21,-5.39,307,109.8,19,98.7,22,Elite 8,4,Texas Tech,3,Gonzaga,1,75,69,W,1,1,4,3,2,1,Gonzaga,WCC,33,30,3,0.909,16,0,1,17,0,9,1,7,3,2,3,1379,947,86.2,59.2,3243,2400,87.64864865,64.86486486,1062,1997,0.532,257,704,0.365,551,718,0.767,32.85,124.5,1,91.6,12,70.2,62,-0.001,180,4.46,75,1.87,105,106.9,69,102.5,87,32
5,10,3,2019,78,Michigan State,1,B10,34,28,6,0.824,16,4,0.8,15,1,8,4,9,2,12,2,1500,1289,75,64.5,3025,2534,77.56410256,64.97435897,922,1889,0.488,273,712,0.383,498,664,0.75,30.81,121,5,90.2,9,66.9,211,0.001,177,13.67,2,3.24,82,110.6,7,96.9,1,Elite 8,4,Michigan St.,2,Duke,1,68,67,W,1,27,1,4,4,27,Duke,ACC,34,29,5,0.853,14,4,0.778,15,2,7,2,10,2,10,5,1640,1407,82,70.4,3143,2576,82.71052632,67.78947368,1037,2173,0.477,247,818,0.302,518,751,0.69,30.62,120,7,89.3,6,72.1,20,0.018,134,12.85,7,5.08,40,110.7,4,97.8,11,15
13,24,9,2019,203,Purdue,0,B10,32,23,9,0.719,16,4,0.8,15,0,6,6,5,4,6,6,1465,1306,73.3,65.3,2760,2421,76.66666667,67.25,857,1920,0.446,311,854,0.364,413,564,0.732,26.81,122.5,4,95.6,34,65.9,268,-0.015,224,13.16,4,4.09,55,110.3,13,97.1,3,Elite 8,4,Purdue,3,Virginia,1,75,80,L,0,349,2,5,1,349,Virginia,ACC,32,29,3,0.906,16,2,0.889,15,1,10,1,10,1,11,3,1268,1020,70.4,56.7,2714,2132,71.42105263,56.10526316,820,1715,0.478,271,663,0.409,388,520,0.746,34.22,123.4,2,89.2,5,59.4,353,0.05,62,11.18,22,-3.24,255,109.2,34,98.1,14,24
14,11,11,2019,129,Auburn,1,SEC,35,26,9,0.743,11,7,0.611,15,2,4,6,11,2,6,6,1375,1285,76.4,71.4,3188,2750,79.7,68.75,930,2071,0.449,381,1012,0.376,460,648,0.71,25,120.9,6,95.9,36,67.9,155,0.008,162,12.23,11,2.63,96,110.7,3,98.5,20,Elite 8,4,Auburn,5,Kentucky,2,77,71,W,1,190,7,2,8,190,Kentucky,SEC,33,27,6,0.818,15,3,0.833,17,1,8,2,5,4,7,5,1313,1126,72.9,62.6,2806,2394,75.83783784,64.7027027,878,1835,0.478,199,547,0.364,577,780,0.74,27.57,117.6,14,90.1,8,65.6,284,0.033,98,11.32,19,1.75,107,110.7,5,99.4,34,64
7,2,8,2019,190,Kentucky,0,SEC,33,27,6,0.818,15,3,0.833,17,1,8,2,5,4,7,5,1313,1126,72.9,62.6,2806,2394,75.83783784,64.7027027,878,1835,0.478,199,547,0.364,577,780,0.74,27.57,117.6,14,90.1,8,65.6,284,0.033,98,11.32,19,1.75,107,110.7,5,99.4,34,Elite 8,4,Kentucky,2,Auburn,5,71,77,L,0,129,14,11,11,129,Auburn,SEC,35,26,9,0.743,11,7,0.611,15,2,4,6,11,2,6,6,1375,1285,76.4,71.4,3188,2750,79.7,68.75,930,2071,0.449,381,1012,0.376,460,648,0.71,25,120.9,6,95.9,36,67.9,155,0.008,162,12.23,11,2.63,96,110.7,3,98.5,20,64
4,3,2,2019,1,Gonzaga,0,WCC,33,30,3,0.909,16,0,1,17,0,9,1,7,3,2,3,1379,947,86.2,59.2,3243,2400,87.64864865,64.86486486,1062,1997,0.532,257,704,0.365,551,718,0.767,32.85,124.5,1,91.6,12,70.2,62,-0.001,180,4.46,75,1.87,105,106.9,69,102.5,87,Elite 8,4,Gonzaga,1,Texas Tech,3,69,75,L,0,242,9,,5,242,Texas Tech,B12,32,26,6,0.813,14,4,0.778,17,1,6,3,8,3,6,3,1294,1127,71.9,62.6,2765,2261,72.76315789,59.5,837,1775,0.472,232,631,0.368,433,595,0.728,30.03,114.1,25,84.1,1,66.6,231,0.004,171,11.18,21,-5.39,307,109.8,19,98.7,22,32
9,1,3,2018,27,Duke,0,ACC,33,26,7,0.788,13,5,0.722,15,1,6,5,8,2,6,4,1421,1219,78.94444444,67.72222222,3121,2576,84.35135135,69.62162162,1008,2044,0.493,274,725,0.378,505,713,0.708,28.86,122.4,3,93.6,9,69.7,93,-0.034,271,10.6,15,4.09,58,110.4,30,99.8,10,Elite 8,4,Duke,2,Kansas,1,81,85,L,0,169,4,4,9,169,Kansas,B12,34,27,7,0.794,13,5,0.722,14,4,7,3,10,1,8,4,1396,1351,77.55555556,75.05555556,3174,2803,81.38461538,71.87179487,1024,2058,0.498,345,857,0.403,378,540,0.7,23.49,120.9,5,97.4,47,68.8,144,0.076,23,12.41,2,3.55,70,111.7,3,99.3,3,82
4,4,9,2018,169,Kansas,1,B12,34,27,7,0.794,13,5,0.722,14,4,7,3,10,1,8,4,1396,1351,77.55555556,75.05555556,3174,2803,81.38461538,71.87179487,1024,2058,0.498,345,857,0.403,378,540,0.7,23.49,120.9,5,97.4,47,68.8,144,0.076,23,12.41,2,3.55,70,111.7,3,99.3,3,Elite 8,4,Kansas,1,Duke,2,85,81,W,1,27,9,1,3,27,Duke,ACC,33,26,7,0.788,13,5,0.722,15,1,6,5,8,2,6,4,1421,1219,78.94444444,67.72222222,3121,2576,84.35135135,69.62162162,1008,2044,0.493,274,725,0.378,505,713,0.708,28.86,122.4,3,93.6,9,69.7,93,-0.034,271,10.6,15,4.09,58,110.4,30,99.8,10,82
14,,11,2018,242,Texas Tech,0,B12,33,24,9,0.727,11,7,0.611,17,1,4,6,6,3,8,5,1297,1233,72.05555556,68.5,2759,2397,74.56756757,64.78378378,863,1860,0.464,232,634,0.366,525,749,0.701,22.59,113.3,50,90.8,4,66.7,247,-0.007,195,10.31,19,-5.24,309,110.7,23,100.4,25,Elite 8,4,Texas Tech,3,Villanova,1,59,71,L,0,208,2,6,1,208,Villanova,BE,34,30,4,0.882,14,4,0.778,12,1,9,3,15,0,7,0,1584,1374,88,76.33333333,3463,2807,86.575,70.175,1055,2092,0.504,388,975,0.398,462,599,0.771,33.76,127.8,1,94,11,68.7,150,-0.018,225,11.31,6,3.98,61,111.3,10,100,12,101
,,42,2018,323,Kansas State,0,B12,33,22,11,0.667,10,8,0.556,14,4,6,5,5,3,3,7,1278,1295,71,71.94444444,2630,2478,71.08108108,66.97297297,854,1811,0.472,229,666,0.344,451,607,0.743,14.77,110.1,78,95.3,21,65.6,302,0.071,31,9.39,34,-6.5,324,111,14,101.6,59,Elite 8,4,Kansas St.,9,Loyola (IL),11,62,78,L,0,157,,,31,157,Loyola Chicago,MVC,33,28,5,0.848,15,3,0.833,14,1,9,4,9,1,4,1,1296,1109,72,61.61111111,2721,2377,71.60526316,62.55263158,869,1714,0.507,246,618,0.398,406,561,0.724,16.39,111.4,63,95,17,65.5,307,0.077,22,2.48,99,-5.47,315,104.8,156,102.3,72,106
2,6,1,2018,208,Villanova,1,BE,34,30,4,0.882,14,4,0.778,12,1,9,3,15,0,7,0,1584,1374,88,76.33333333,3463,2807,86.575,70.175,1055,2092,0.504,388,975,0.398,462,599,0.771,33.76,127.8,1,94,11,68.7,150,-0.018,225,11.31,6,3.98,61,111.3,10,100,12,Elite 8,4,Villanova,1,Texas Tech,3,71,59,W,1,242,14,,11,242,Texas Tech,B12,33,24,9,0.727,11,7,0.611,17,1,4,6,6,3,8,5,1297,1233,72.05555556,68.5,2759,2397,74.56756757,64.78378378,863,1860,0.464,232,634,0.366,525,749,0.701,22.59,113.3,50,90.8,4,66.7,247,-0.007,195,10.31,19,-5.24,309,110.7,23,100.4,25,101
7,,7,2018,160,Michigan,1,B10,35,28,7,0.8,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.11111111,65.61111111,3019,2596,73.63414634,63.31707317,943,2003,0.471,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052,61,10.32,18,-4.83,301,111.4,7,101.1,47,Elite 8,4,Michigan,3,Florida St.,9,58,54,W,1,193,,,27,193,Florida State,ACC,31,20,11,0.645,9,9,0.5,13,2,4,7,6,3,5,5,1440,1450,80,80.555556,2806,2551,80.1714,72.8857,906,1912,0.474,248,706,0.351,473,691,0.685,17.77,114.3,43,96.5,33,71.2,45,-0.029,261,9.27,36,-6.91,330,109.6,45,100.3,20,120
,,27,2018,193,Florida State,0,ACC,31,20,11,0.645,9,9,0.5,13,2,4,7,6,3,5,5,1440,1450,80,80.555556,2806,2551,80.1714,72.8857,906,1912,0.474,248,706,0.351,473,691,0.685,17.77,114.3,43,96.5,33,71.2,45,-0.029,261,9.27,36,-6.91,330,109.6,45,100.3,20,Elite 8,4,Florida St.,9,Michigan,3,54,58,L,0,160,7,,7,160,Michigan,B10,35,28,7,0.8,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.11111111,65.61111111,3019,2596,73.63414634,63.31707317,943,2003,0.471,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052,61,10.32,18,-4.83,301,111.4,7,101.1,47,120
,,31,2018,157,Loyola Chicago,1,MVC,33,28,5,0.848,15,3,0.833,14,1,9,4,9,1,4,1,1296,1109,72,61.61111111,2721,2377,71.60526316,62.55263158,869,1714,0.507,246,618,0.398,406,561,0.724,16.39,111.4,63,95,17,65.5,307,0.077,22,2.48,99,-5.47,315,104.8,156,102.3,72,Elite 8,4,Loyola (IL),11,Kansas St.,9,78,62,W,1,323,,,42,323,Kansas State,B12,33,22,11,0.667,10,8,0.556,14,4,6,5,5,3,3,7,1278,1295,71,71.94444444,2630,2478,71.08108108,66.97297297,854,1811,0.472,229,666,0.344,451,607,0.743,14.77,110.1,78,95.3,21,65.6,302,0.071,31,9.39,34,-6.5,324,111,14,101.6,59,106
2,5,1,2019,349,Virginia,0,ACC,32,29,3,0.906,16,2,0.889,15,1,10,1,10,1,11,3,1268,1020,70.4,56.7,2714,2132,71.42105263,56.10526316,820,1715,0.478,271,663,0.409,388,520,0.746,34.22,123.4,2,89.2,5,59.4,353,0.05,62,11.18,22,-3.24,255,109.2,34,98.1,14,Final 4,5,Virginia,1,Auburn,5,63,62,W,1,129,14,11,11,129,Auburn,SEC,35,26,9,0.743,11,7,0.611,15,2,4,6,11,2,6,6,1375,1285,76.4,71.4,3188,2750,79.7,68.75,930,2071,0.449,381,1012,0.376,460,648,0.71,25,120.9,6,95.9,36,67.9,155,0.008,162,12.23,11,2.63,96,110.7,3,98.5,20,25
9,,5,2019,242,Texas Tech,0,B12,32,26,6,0.813,14,4,0.778,17,1,6,3,8,3,6,3,1294,1127,71.9,62.6,2765,2261,72.76315789,59.5,837,1775,0.472,232,631,0.368,433,595,0.728,30.03,114.1,25,84.1,1,66.6,231,0.004,171,11.18,21,-5.39,307,109.8,19,98.7,22,Final 4,5,Texas Tech,3,Michigan St.,2,61,51,W,1,78,5,10,3,78,Michigan State,B10,34,28,6,0.824,16,4,0.8,15,1,8,4,9,2,12,2,1500,1289,75,64.5,3025,2534,77.56410256,64.97435897,922,1889,0.488,273,712,0.383,498,664,0.75,30.81,121,5,90.2,9,66.9,211,0.001,177,13.67,2,3.24,82,110.6,7,96.9,1,33
5,10,3,2019,78,Michigan State,1,B10,34,28,6,0.824,16,4,0.8,15,1,8,4,9,2,12,2,1500,1289,75,64.5,3025,2534,77.56410256,64.97435897,922,1889,0.488,273,712,0.383,498,664,0.75,30.81,121,5,90.2,9,66.9,211,0.001,177,13.67,2,3.24,82,110.6,7,96.9,1,Final 4,5,Michigan St.,2,Texas Tech,3,51,61,L,0,242,9,,5,242,Texas Tech,B12,32,26,6,0.813,14,4,0.778,17,1,6,3,8,3,6,3,1294,1127,71.9,62.6,2765,2261,72.76315789,59.5,837,1775,0.472,232,631,0.368,433,595,0.728,30.03,114.1,25,84.1,1,66.6,231,0.004,171,11.18,21,-5.39,307,109.8,19,98.7,22,33
14,11,11,2019,129,Auburn,1,SEC,35,26,9,0.743,11,7,0.611,15,2,4,6,11,2,6,6,1375,1285,76.4,71.4,3188,2750,79.7,68.75,930,2071,0.449,381,1012,0.376,460,648,0.71,25,120.9,6,95.9,36,67.9,155,0.008,162,12.23,11,2.63,96,110.7,3,98.5,20,Final 4,5,Auburn,5,Virginia,1,62,63,L,0,349,2,5,1,349,Virginia,ACC,32,29,3,0.906,16,2,0.889,15,1,10,1,10,1,11,3,1268,1020,70.4,56.7,2714,2132,71.42105263,56.10526316,820,1715,0.478,271,663,0.409,388,520,0.746,34.22,123.4,2,89.2,5,59.4,353,0.05,62,11.18,22,-3.24,255,109.2,34,98.1,14,25
4,4,9,2018,169,Kansas,1,B12,34,27,7,0.794,13,5,0.722,14,4,7,3,10,1,8,4,1396,1351,77.55555556,75.05555556,3174,2803,81.38461538,71.87179487,1024,2058,0.498,345,857,0.403,378,540,0.7,23.49,120.9,5,97.4,47,68.8,144,0.076,23,12.41,2,3.55,70,111.7,3,99.3,3,Final 4,5,Kansas,1,Villanova,1,79,95,L,0,208,2,6,1,208,Villanova,BE,34,30,4,0.882,14,4,0.778,12,1,9,3,15,0,7,0,1584,1374,88,76.33333333,3463,2807,86.575,70.175,1055,2092,0.504,388,975,0.398,462,599,0.771,33.76,127.8,1,94,11,68.7,150,-0.018,225,11.31,6,3.98,61,111.3,10,100,12,94
